proprietary,opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
1,23140,0.257309942,0.700047677,0.623862031,0.7133275370000001,0.31205572600000003,0.389700641,0.309609395,0.6776116120000001,0.243534483,0.55794902,0.4730758470000001,0.70409234,0.393529028,0.496217009,0.651670714,0.4311698020000001,0.476949914,0.7857142859999999,0.3650045,0.3,0.203597248,0.020769085,0.450330843,0.7652792409999999,0.285511775,0.015267176,0.912955466,0.44597263,0.4790739570000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,2499,0.304093567,0.265166517,0.35302231700000003,0.34058330299999995,0.540372191,0.543332919,0.505678712,0.584375189,0.334051724,0.4356788070000001,0.448356373,0.517313746,0.361059267,0.452714413,0.6851127220000001,0.375023971,0.506488774,0.486522911,0.7801220090000001,0.7,0.310465162,0.738966418,0.398420463,0.7093933459999999,0.42556643,0.003816794,0.598178138,0.467195906,0.516442983,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,4062,0.393762183,0.712527847,0.684975983,0.763923896,0.645350825,0.649251616,0.6377240989999999,0.618859347,0.400862069,0.379702159,0.478245624,0.798530955,0.39218899,0.5357473189999999,0.7742016209999999,0.304183517,0.470833662,0.727762803,0.326761259,0.4,0.284598752,0.770345156,0.309042308,1.0,0.161973219,0.0,0.608299595,0.539264223,0.450903055,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4661,0.035087719,0.35722981,0.35722981,0.351623726,0.490494335,0.500017908,0.442856555,0.57589401,0.691810345,0.34316928,0.469605226,0.416579224,0.585151866,0.453169304,0.75618951,0.542967585,0.481068273,0.222371968,0.452362929,0.5,0.612066774,0.427125159,0.416842038,0.618578767,0.174917193,0.003816794,0.7550607290000001,0.634118345,0.638698475,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2926,0.255360624,0.639135711,0.57943203,0.676547632,0.568297976,0.56241877,0.515100931,0.5822128289999999,0.22737069,0.465925043,0.35868836299999995,0.351521511,0.355948195,0.324645659,0.539601396,0.556416634,0.616749961,0.438005391,0.402533079,0.7,0.136694484,0.8651681440000001,0.290825569,0.907534247,0.133905189,0.011450382,0.435222672,0.401516317,0.628701936,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,6404,0.286549708,0.238046284,0.215216866,0.362173299,0.48835651,0.49318361,0.445224969,0.675133035,0.356681034,0.455937635,0.460841902,0.557187828,0.377868342,0.476670224,0.71516146,0.34620940200000005,0.491510061,0.5700808629999999,0.7209100270000001,0.7,0.349785213,0.563900855,0.385410869,0.660958904,0.301288922,0.003816794,0.7793522270000001,0.511266754,0.470009486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,31070,0.179337232,0.421637992,0.238046284,0.34058330299999995,0.384482812,0.388011785,0.353661643,0.7118946359999999,0.442887931,0.4356788070000001,0.516542627,0.3714585520000001,0.491588897,0.464026638,0.703618865,0.361675085,0.426255818,0.362533693,0.588252111,0.6,0.508383687,0.439068447,0.439617711,0.28203062,0.605114068,0.015267176,0.683198381,0.48403823,0.5004754770000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1385,0.421052632,0.207039327,0.127361065,0.252683862,0.559131249,0.569368643,0.537254081,0.617401005,0.65625,0.479098248,0.433758284,0.819517314,0.7123198270000001,0.7712994459999999,0.922477871,0.450108017,0.524143375,0.716981132,0.490877057,0.7,0.396452787,0.224364842,0.385410869,1.0,0.210186422,0.0,0.890688259,0.8204810020000001,0.52029019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,11133,0.261208577,0.540225427,0.592480196,0.642691539,0.45581742,0.45620192,0.3952090620000001,0.645210972,0.283405172,0.482366371,0.466114941,0.628541448,0.37723443,0.445588262,0.669587169,0.452966873,0.485219776,0.67115903,0.5315639670000001,0.4,0.19369967,0.102418708,0.342192007,0.618578767,0.518362575,0.003816794,0.8795546559999999,0.407805087,0.445905223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1321,0.189083821,0.305731339,0.330664453,0.367277287,0.675309025,0.685626913,0.673171133,0.723269005,0.535560345,0.386861446,0.451950251,0.44386149,0.766890631,0.543355205,0.79942059,0.483534008,0.502165383,0.33827493299999994,0.584597391,0.7,0.549035457,0.190773797,0.542987564,0.581184529,0.472353336,0.003816794,0.761133603,0.731047868,0.596252924,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,7532,0.44834308,0.623862031,0.58821752,0.6229028910000001,0.628625491,0.633251082,0.599847063,0.627650049,0.399784483,0.331961749,0.431907614,0.541448059,0.400895015,0.42650552,0.6966017320000001,0.465661613,0.526391751,0.522911051,0.332401859,0.4,0.213090729,0.190773797,0.11075273,0.660958904,0.198968923,0.034351145,0.939271255,0.494161397,0.496330025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,32773,0.286549708,0.58964775,0.583869299,0.468501349,0.226093437,0.302592234,0.224942294,0.576103276,0.224137931,0.452587681,0.448356373,0.541448059,0.291871566,0.4179236770000001,0.667279136,0.49427765,0.506488774,0.504043127,0.569044549,0.2,0.33374037,0.848955978,0.239134147,0.7652792409999999,0.259826691,0.0,0.44534413,0.36795723,0.504557637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2209,0.3859649120000001,0.16076229,0.230700527,0.197671242,0.544893021,0.544410318,0.5034868720000001,0.511959552,0.59375,0.35793240299999995,0.356561561,0.523609654,0.562768037,0.529633832,0.772027389,0.423713055,0.619402985,0.448787062,0.422902772,0.7,0.424313513,0.272990157,0.398420463,0.907534247,0.231227952,0.0,0.8724696359999999,0.58053506,0.51253961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,41413,0.364522417,0.402220914,0.34873150299999994,0.507893988,0.416648132,0.406340706,0.359602808,0.875858677,0.574353448,0.43908202,0.488458901,0.34207765,0.8173616229999999,0.674924248,0.8794255390000001,0.34094103600000003,0.458817026,0.489218329,0.851158201,0.2,0.828149713,0.40107502,0.493933792,0.7093933459999999,0.540050334,0.015267176,0.465587045,0.8068250779999999,0.496330025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3325,0.062378168,0.442289713,0.433678816,0.490520895,0.64816534,0.655329594,0.62967973,0.703854854,0.418103448,0.354260669,0.393563904,0.538300105,0.400769419,0.384823298,0.655369942,0.488929186,0.573421104,0.33827493299999994,0.313944194,0.7,0.316505969,0.379265788,0.31771446,0.907534247,0.174917193,0.011450382,0.8866396759999999,0.416180415,0.524082825,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,21468,0.34307992200000004,0.436587303,0.519573706,0.516125783,0.362661629,0.358742814,0.307141004,0.7569796240000001,0.139008621,0.634222504,0.501826345,0.435466946,0.517236925,0.543963834,0.7668709640000001,0.209541102,0.443227876,0.526954178,0.383058857,0.2,0.304263248,0.439068447,0.334274065,0.8304794520000001,0.8800466579999999,0.0,0.560728745,0.6957155840000001,0.487841177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3204,0.31384015600000004,0.693085501,0.69484713,0.7121497370000001,0.67414746,0.673311185,0.631096215,0.7150505690000001,0.199353448,0.495339978,0.471342973,0.5089192029999999,0.498335522,0.45635681,0.67969002,0.423713055,0.479004975,0.563342318,0.54304501,0.4,0.374287643,0.407885276,0.51956037,0.4066780820000001,0.45632559,0.026717557000000003,0.772267206,0.5870539220000001,0.5874857029999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4007,0.222222222,0.620179012,0.58964775,0.628006879,0.6883582140000001,0.6841565909999999,0.665686509,0.670198898,0.588362069,0.331961749,0.460841902,0.450157398,0.47876829,0.510393939,0.741666325,0.309893527,0.491510061,0.462264151,0.664861205,0.4,0.5307862560000001,0.439068447,0.410838503,0.7093933459999999,0.268682062,0.0,0.785425101,0.595120647,0.435620252,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,22050,0.319688109,0.593882655,0.603453633,0.626317716,0.419440679,0.433666669,0.399088281,0.630439006,0.417025862,0.354260669,0.414977124,0.417628541,0.488548377,0.407215195,0.681874807,0.454391046,0.547058595,0.473045822,0.61343477,0.2,0.203597248,0.646164023,0.28124038100000004,0.7093933459999999,0.198968923,0.003816794,0.76417004,0.532532341,0.5722029000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,40414,0.286549708,0.70175382,0.6784518190000001,0.7335856740000001,0.560155672,0.5506010570000001,0.496930639,0.657387258,0.271551724,0.401037937,0.437442024,0.476390346,0.276897193,0.281842804,0.543656123,0.604374698,0.519674669,0.40296496,0.5925107479999999,0.4,0.222211819,0.495120001,0.398420463,0.8304794520000001,0.102319999,0.003816794,0.854251012,0.267081303,0.5874857029999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2194,0.2417154,0.305731339,0.277551548,0.12593204,0.42267293,0.423658962,0.358151975,0.842456031,0.483836207,0.43908202,0.437442024,0.321091291,0.648165259,0.525176133,0.793541354,0.366723059,0.519674669,0.35309973,0.87348979,0.7,0.5468310989999999,0.7124732770000001,0.484827954,0.7093933459999999,0.5309828129999999,0.0,0.522267206,0.7232049229999999,0.565836498,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1352,0.440545809,0.25203043,0.271447509,0.0,0.434019304,0.460285527,0.393712532,0.6885557459999999,0.482758621,0.368872629,0.428188394,0.58656873,0.5774664660000001,0.572738381,0.8007064859999999,0.354862504,0.5309168439999999,0.625336927,0.468280619,0.7,0.263116599,0.260168196,0.36465533,0.547945205,0.241125384,0.003816794,0.901821862,0.58053506,0.445905223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,13039,0.247563353,0.598036374,0.593882655,0.601312895,0.806705378,0.812753938,0.799617136,0.573138831,0.276939655,0.475820116,0.422563984,0.409233998,0.374741117,0.370512559,0.612376541,0.454391046,0.537776235,0.373315364,0.624955995,0.7,0.270500012,0.87599573,0.34988687700000004,0.8304794520000001,0.174917193,0.003816794,0.383603239,0.452779749,0.666623965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,20690,0.323586745,0.289266783,0.421637992,0.362173299,0.390131591,0.388860435,0.31436177,0.924795048,0.368534483,0.539547832,0.430051004,0.292759706,0.6880444490000001,0.501061572,0.768356325,0.450108017,0.528649554,0.485175202,1.0,0.7,0.629778707,0.7040260770000001,0.398420463,0.7093933459999999,0.701241065,0.003816794,0.421052632,0.679437187,0.581476995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,9157,0.116959064,0.717325366,0.6895186870000001,0.6924637370000001,0.654976239,0.610731774,0.529388421,0.599172053,0.52262931,0.3761044770000001,0.510042787,0.4071353620000001,0.464406151,0.401925276,0.6427950920000001,0.361675085,0.433726841,0.450134771,0.4369480220000001,0.4,0.328136292,0.216439952,0.422716454,0.547945205,0.259826691,0.0,0.8866396759999999,0.490215798,0.4790739570000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,42293,0.34307992200000004,0.0,0.557431214,0.687276071,0.14959289,0.39457353,0.403724698,0.633162845,0.282327586,0.43908202,0.441102669,0.577124869,0.378753636,0.447945802,0.686181756,0.423713055,0.515242971,0.5161725070000001,0.73867475,0.4,0.291340036,0.6943395729999999,0.37175053,0.907534247,0.133905189,0.003816794,0.7014170040000001,0.443541391,0.5526300470000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1252,0.300194932,0.487807803,0.421637992,0.429154487,0.517167077,0.5147312470000001,0.486351141,0.747078131,0.410560345,0.5457167789999999,0.464362319,0.492130115,0.7089853979999999,0.574382231,0.802621657,0.423713055,0.487308083,0.574123989,0.563802757,0.7,0.754090754,0.290910699,0.47540806,0.7652792409999999,0.643358014,0.015267176,0.54757085,0.7351029729999999,0.5722029000000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,41763,0.541910331,0.31605134,0.294895127,0.0,0.286701469,0.297765779,0.230703312,0.495654112,0.410560345,0.365238298,0.481668503,0.664218258,0.756751878,0.621425586,0.852071818,0.384808007,0.466796453,0.8059299190000001,0.220940472,0.7,0.328136292,0.232011608,0.542987564,1.0,0.722282595,0.0,0.7176113359999999,0.78209237,0.54577387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,31153,0.368421053,0.536614026,0.433678816,0.688583657,0.399704726,0.348495106,0.319986352,0.6541125839999999,0.226293103,0.411548426,0.478245624,0.472193075,0.273470864,0.410883684,0.6138521610000001,0.47809087,0.470833662,0.539083558,0.376372831,0.2,0.109303098,0.447615051,0.37175053,0.618578767,0.241125384,0.0,0.8724696359999999,0.422667451,0.492119289,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1558,0.348927875,0.5687107370000001,0.45326315,0.417185919,0.5731418970000001,0.5641311729999999,0.531061908,0.527538099,0.142241379,0.4254037570000001,0.369190805,0.327387198,0.274817706,0.207650835,0.470734807,0.515227489,0.603663298,0.384097035,0.4792296720000001,0.5,0.19369967,0.880257225,0.309042308,0.7093933459999999,0.268682062,0.003816794,0.376518219,0.319663874,0.631236328,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,2737,0.3859649120000001,0.402220914,0.373287456,0.444227888,0.5765570720000001,0.583036952,0.542122813,0.771634059,0.447198276,0.492111289,0.4590740170000001,0.48478489,0.6932700159999999,0.600276272,0.836764849,0.423713055,0.493623835,0.583557951,0.5139440679999999,0.7,0.396452787,0.66343329,0.410838503,0.907534247,0.647270529,0.0,0.5951417,0.836052027,0.565836498,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,38163,0.311890838,0.680335997,0.519573706,0.425231649,0.471922828,0.465893561,0.416017102,0.675222468,0.363146552,0.469233575,0.441102669,0.457502623,0.443245045,0.439618491,0.71888107,0.4222095970000001,0.515242971,0.455525606,0.8289470259999999,0.2,0.383408733,0.7031630640000001,0.404700046,0.7652792409999999,0.323246432,0.003816794,0.647773279,0.511608129,0.590440167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,9764,0.471734893,0.527313067,0.519573706,0.560292749,0.439378751,0.451106547,0.3976520670000001,0.522683065,0.5840517239999999,0.408056385,0.441102669,0.7156348370000001,0.5702514679999999,0.669646779,0.875781228,0.392821204,0.515242971,0.7237196770000001,0.413098524,0.4,0.581728912,0.246544356,0.239134147,0.7652792409999999,0.148329239,0.0,0.840080972,0.693584089,0.408031236,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1864,0.350877193,0.606112305,0.586777786,0.660956419,0.57102366,0.558886125,0.504275488,0.5421217079999999,0.25,0.28983322,0.478245624,0.73976915,0.246930961,0.423594867,0.657802736,0.414629917,0.470833662,0.640161725,0.279169225,0.4,0.07824930599999999,0.266673469,0.175322287,1.0,0.148329239,0.0,0.954453441,0.324661762,0.450903055,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,41896,0.231968811,0.543777623,0.430730756,0.6229028910000001,0.333037812,0.32510635,0.243741218,0.6830866720000001,0.167025862,0.576039188,0.474803886,0.4386149,0.331774298,0.441772104,0.650424,0.328412168,0.474903041,0.5148247979999999,0.52217002,0.2,0.420531999,0.633444152,0.416842038,0.7093933459999999,0.702803622,0.0,0.577935223,0.513989403,0.633746921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,23593,0.362573099,0.4277420320000001,0.405580346,0.569083617,0.236543231,0.244062906,0.180278934,0.583397264,0.245689655,0.383287789,0.437442024,0.500524659,0.500164968,0.426255959,0.663772085,0.5503364470000001,0.519674669,0.561994609,0.550104869,0.7,0.408803901,0.190773797,0.47540806,0.30072774,0.323246432,0.0,0.841093117,0.512289982,0.535148249,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,23405,0.278752437,0.53842725,0.473671547,0.50508536,0.542159494,0.542241596,0.488043073,0.650378873,0.5528017239999999,0.368872629,0.405346869,0.40818468,0.44581106,0.486808245,0.732306398,0.315530166,0.558886601,0.423180593,0.3829422220000001,0.5,0.396452787,0.75522011,0.326119733,1.0,0.148329239,0.0,0.609311741,0.401063204,0.450903055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,23385,0.421052632,0.277551548,0.384595016,0.260729592,0.494612454,0.511038232,0.464480128,0.754377972,0.399784483,0.495339978,0.426319728,0.305351522,0.7419239870000001,0.506180984,0.77275447,0.467055445,0.533193681,0.623989218,0.596478916,0.5,0.657514368,0.216439952,0.416842038,0.8304794520000001,0.483739575,0.003816794,0.7236842109999999,0.780557191,0.590440167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,22205,0.249512671,0.478486836,0.519573706,0.662416893,0.30369982,0.287197007,0.243741218,0.6909238740000001,0.346982759,0.390423211,0.4392752070000001,0.346274921,0.34233103,0.34392865,0.625321204,0.417674405,0.517454223,0.32749326100000004,0.781892661,0.7,0.255491064,0.824118695,0.398420463,0.907534247,0.198968923,0.003816794,0.497975709,0.486229768,0.650690452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2907,0.37037037,0.415357,0.388236767,0.510669766,0.560966255,0.568969399,0.531534684,0.614879205,0.49137931,0.3761044770000001,0.422563984,0.469045121,0.483073791,0.426806218,0.6730054320000001,0.426707765,0.537776235,0.5,0.63372796,0.7,0.255491064,0.558929299,0.334274065,0.7652792409999999,0.102319999,0.0,0.826923077,0.47998806,0.450903055,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,8038,0.33918128700000005,0.63454974,0.621413654,0.6442684639999999,0.399006066,0.399924458,0.338757264,0.547587147,0.365301724,0.35793240299999995,0.451950251,0.502623295,0.48450393,0.535417058,0.7742016209999999,0.406943013,0.502165383,0.482479784,0.465919574,0.4,0.438853121,0.5842226389999999,0.37175053,0.7652792409999999,0.241125384,0.0,0.75708502,0.6346161020000001,0.524082825,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,25830,0.30994152,0.6047870470000001,0.632219835,0.7270232390000001,0.650025025,0.6590596320000001,0.618229645,0.613217916,0.27262931,0.619970503,0.491827009,0.589716684,0.408768158,0.479740301,0.684038585,0.40383719,0.4548740670000001,0.642857143,0.351042993,0.5,0.7035556059999999,0.635812767,0.484827954,0.467221135,0.5681183639999999,0.011450382,0.475708502,0.534467653,0.496330025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5001,0.389863548,0.616432306,0.592480196,0.619438211,0.569762739,0.57162837,0.5105065529999999,0.7184324240000001,0.283405172,0.4592771370000001,0.460841902,0.518363064,0.57219482,0.507311473,0.75383314,0.429686417,0.491510061,0.580862534,0.44872104,0.5,0.6734674540000001,0.455839063,0.567999128,0.7093933459999999,0.472353336,0.022900763,0.6174089070000001,0.605979605,0.470009486,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1822,0.30214425,0.424711506,0.408888488,0.490520895,0.727078942,0.734276588,0.7235705109999999,0.602720454,0.126077586,0.354260669,0.381518025,0.5372507870000001,0.190385972,0.30900436600000003,0.453416167,0.551556831,0.5883414779999999,0.41509434,0.455171003,0.7,0.203597248,0.616101216,0.439617711,0.907534247,0.174917193,0.0,0.773279352,0.229493762,0.6261432920000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,31226,0.278752437,0.0,0.0,0.316830866,0.435844281,0.455437752,0.40235737,0.8726772759999999,0.454741379,0.485624546,0.457300956,0.250786988,0.58232298,0.529096766,0.7968265409999999,0.381567503,0.495746201,0.5161725070000001,0.621956485,0.5,0.761246949,0.701426717,0.391993111,0.7093933459999999,0.6393838820000001,0.003816794,0.346153846,0.761825712,0.565836498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3030,0.360623782,0.6913094340000001,0.658650007,0.702510795,0.61507271,0.62819617,0.607409132,0.610291492,0.134698276,0.368872629,0.469605226,0.528856243,0.32755476,0.388255616,0.597062384,0.5766974229999999,0.481068273,0.506738544,0.36957694,0.7,0.022165144,0.279128886,0.28124038100000004,0.8304794520000001,0.118606434,0.0,0.946356275,0.370907916,0.52029019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2665,0.364522417,0.271447509,0.321032687,0.451420145,0.539202671,0.542378785,0.49556331,0.949305498,0.15840517199999998,0.65663818,0.457300956,0.5225603360000001,0.696430303,0.47876617,0.71702895,0.496934739,0.495746201,0.528301887,0.438545457,0.7,0.601805198,0.62119877,0.410838503,0.8304794520000001,0.929631798,0.0,0.279352227,0.619140431,0.549223934,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,41459,0.397660819,0.395341635,0.5639483679999999,0.413058401,0.409538359,0.385413427,0.338757264,0.8312064640000001,0.256465517,0.570043041,0.460841902,0.267576076,0.523846416,0.320414156,0.623919135,0.473976262,0.491510061,0.420485175,0.901761651,0.2,0.14926824800000002,0.646164023,0.271306565,0.7652792409999999,0.368084662,0.0,0.751012146,0.5305873520000001,0.590440167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,31007,0.263157895,0.5347854999999999,0.545532118,0.499366377,0.321446443,0.426949247,0.40235737,0.65292815,0.327586207,0.432264739,0.437442024,0.481636936,0.494874737,0.51943274,0.7374600109999999,0.454391046,0.519674669,0.5161725070000001,0.384794953,0.4,0.339212575,0.499567307,0.422716454,0.907534247,0.268682062,0.0,0.8188259109999999,0.6523616179999999,0.504557637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3113,0.245614035,0.335324398,0.335324398,0.0,0.278203695,0.278300368,0.238738606,0.695370284,0.351293103,0.442474445,0.448356373,0.423924449,0.35916185,0.448214396,0.662590815,0.34445979600000004,0.506488774,0.444743935,0.775202946,0.7,0.424313513,0.736011655,0.445026796,0.8304794520000001,0.250649237,0.0,0.600202429,0.499478067,0.531510421,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2072,0.072124756,0.468746811,0.507420293,0.539235234,0.603372421,0.61091461,0.5742926629999999,0.643932111,0.279094828,0.383287789,0.414977124,0.400839454,0.395607361,0.350136431,0.633554973,0.639728806,0.547058595,0.300539084,0.316955908,0.7,0.310465162,0.5750782010000001,0.391993111,0.8304794520000001,0.0,0.0,0.806680162,0.375292398,0.673172282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,3518,0.27290448300000003,0.361357155,0.35302231700000003,0.40458156,0.5555510810000001,0.567455193,0.532473236,0.52626305,0.393318966,0.469233575,0.444740646,0.552990556,0.43917929,0.471193094,0.71702895,0.483534008,0.510847823,0.5606469000000001,0.343470286,0.7,0.404759312,0.497354999,0.357370903,1.0,0.308822382,0.0,0.810728745,0.380584955,0.334959085,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3790,0.31384015600000004,0.25203043,0.189695748,0.252683862,0.632223593,0.640286215,0.6028443170000001,0.784721427,0.636853448,0.33571064700000003,0.474803886,0.4386149,0.6876830290000001,0.610025425,0.8389390809999999,0.294495705,0.474903041,0.502695418,0.8521356929999999,0.7,0.637404242,0.455839063,0.5539883729999999,0.618578767,0.293523627,0.015267176,0.682186235,0.728711543,0.465359347,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2078,0.300194932,0.238046284,0.271447509,0.260729592,0.586632031,0.595018689,0.5649795999999999,0.769062916,0.300646552,0.523968089,0.416883418,0.4480587620000001,0.387517401,0.428101318,0.6851127220000001,0.47809087,0.5447231929999999,0.314016173,0.806264109,0.7,0.29789139800000003,0.905582096,0.326119733,0.7652792409999999,0.250649237,0.0,0.294534413,0.511266754,0.641140285,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,21448,0.259259259,0.468746811,0.466241823,0.429154487,0.434019304,0.446113568,0.375477572,0.6835037829999999,0.314655172,0.539547832,0.4730758470000001,0.405036726,0.380987094,0.447670101,0.7160971420000001,0.386420617,0.476949914,0.513477089,0.8877264420000001,0.4,0.474702093,0.69162132,0.300085773,0.7652792409999999,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3451,0.269005848,0.442289713,0.373287456,0.5292410710000001,0.659309358,0.675944781,0.647848042,0.539576171,0.212284483,0.4356788070000001,0.420676784,0.606505771,0.379299412,0.35254262700000005,0.6017670420000001,0.538009772,0.540082075,0.407008086,0.406336279,0.7,0.161196914,0.803299966,0.202660068,0.907534247,0.118606434,0.0,0.577935223,0.354905786,0.655340591,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,30948,0.294346979,0.442289713,0.310952774,0.507893988,0.360464414,0.348495106,0.272889088,0.6891126240000001,0.14439655199999998,0.5457167789999999,0.437442024,0.405036726,0.347216614,0.38318575,0.616774686,0.48217777,0.519674669,0.419137466,0.59128417,0.2,0.304263248,0.659242575,0.455533854,0.907534247,0.598136144,0.003816794,0.6315789470000001,0.564786408,0.687855452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,8071,0.356725146,0.598036374,0.557431214,0.5240815999999999,0.524969424,0.543468348,0.477199149,0.7982448740000001,0.197198276,0.6920911609999999,0.4730758470000001,0.51521511,0.658769718,0.528749121,0.755406791,0.445793063,0.476949914,0.598382749,0.5829209870000001,0.4,0.8624836440000001,0.151044022,0.309042308,0.660958904,0.714967527,0.011450382,0.395748988,0.674530051,0.527822414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3804,0.315789474,0.25203043,0.277551548,0.260729592,0.548364765,0.558998787,0.522123216,0.667173359,0.290948276,0.3761044770000001,0.448356373,0.524658972,0.409250699,0.414140466,0.6414980779999999,0.49427765,0.506488774,0.528301887,0.657182999,0.7,0.310465162,0.260168196,0.523607108,0.346135029,0.198968923,0.030534351,0.851214575,0.466430164,0.5387372460000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,9741,0.33918128700000005,0.34873150299999994,0.365407349,0.413058401,0.673337765,0.679585474,0.658681769,0.6973837420000001,0.545258621,0.4592771370000001,0.457300956,0.571878279,0.4818032370000001,0.597618313,0.8255669529999999,0.384808007,0.495746201,0.668463612,0.547499717,0.7,0.657514368,0.53030981,0.42846719,0.8304794520000001,0.293523627,0.003816794,0.66902834,0.581676651,0.4790739570000001,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,6760,0.49122807,0.644734965,0.626283051,0.6833095220000001,0.616068827,0.625165702,0.5921929,0.406141673,0.256465517,0.313017724,0.441102669,0.5047219310000001,0.372507852,0.377319483,0.5737048610000001,0.487584819,0.515242971,0.481132075,0.399669185,0.5,0.172543456,0.151044022,0.326119733,0.425104229,0.04600924,0.0,0.940283401,0.407359246,0.565836498,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1787,0.307992203,0.405580346,0.418520254,0.484435272,0.5476582210000001,0.545341895,0.509768184,0.6527115,0.234913793,0.432264739,0.431907614,0.477439664,0.271920763,0.374253944,0.535472266,0.413101259,0.526391751,0.477088949,0.470917683,0.7,0.247606987,0.458512845,0.434099345,0.547945205,0.187229497,0.003816794,0.847165992,0.3414012,0.531510421,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
